id,nft_rank,rarity score,img_url,is_one_of_one,gender,head,clothes,hands,feet,background,trait_count
1744,142,138.5,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1744,No,Male,Hat,Wrestling Trunks,Boxing Gloves,Socks,UFC Ring,4
4341,143,137.39,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4341,No,Female,Short Hair,Fishnets,Wrestler,Shoes,Alley,4
2685,144,136.95,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2685,No,Male,Hat,Muay Thai,None,Black Boots,UFC Ring,3
5751,145,136.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5751,No,Female,Ponytail,Jacket,Wrestler,Pink Long Boots,Ring,4
846,146,136.51,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/846,No,Male,Cap,Tank Top,Chair,Bandages,Alley,4
2703,147,136.32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2703,No,Male,Cap,Tank Top,Wrestler,Black Boots,Gym,4
2144,148,136.23,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2144,No,Male,Short Hair,Champion Belt,Boxing Gloves,Black Boots,Ring,4
3282,149,136.23,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3282,No,Male,Short Hair,Champion Belt,Boxing Gloves,Black Boots,Ring,4
855,150,136.17,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/855,No,Male,Hat,Tank Top,None,None,Beach,2
1585,151,135.93,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1585,No,Male,Hat,Tank Top,Weights,White Boots,Alley,4
1640,152,135.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1640,No,Male,Long Hair,Tank Top,Wrestler,Shoes,Gym,4
1521,153,135.8,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1521,No,Male,Short Hair,Champion Belt,None,Black Boots,UFC Ring,3
2133,154,135.78,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2133,No,Male,Hat,Wrestling Uniform,Boxing Gloves,Socks,UFC Ring,4
1338,155,135.73,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1338,No,Male,Hat,Wrestling Uniform,Boxing Gloves,White Boots,UFC Ring,4
1600,156,135.71,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1600,No,Male,Hat,Tank Top,None,White Boots,Beach,3
431,157,135.57,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/431,No,Male,Hat,Tank Top,Boxing Gloves,Socks,Gym,4
2441,158,135.36,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2441,No,Male,Long Hair,Torn Clothes,Chair,Black Boots,Beach,4
806,159,134.51,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/806,No,Male,Mohawk,Muay Thai,Chair,White Boots,Ring,4
2227,160,134.37,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2227,No,Male,Hat,Wrestling Trunks,None,White Boots,Alley,3
2745,161,134.37,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2745,No,Male,Hat,Wrestling Trunks,None,White Boots,Alley,3
2096,162,133.97,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2096,No,Male,Hat,Wrestling Trunks,Weights,Black Boots,Beach,4
3194,163,133.97,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3194,No,Male,Hat,Wrestling Trunks,Weights,Black Boots,Beach,4
2216,164,133.94,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2216,No,Male,Mohawk,Torn Clothes,None,White Boots,Dojo,3
1140,165,133.82,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1140,No,Male,Undercut,Champion Belt,None,Black Boots,Ring,3
2086,166,133.81,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2086,No,Male,Long Hair,Tank Top,Wrestler,Socks,Alley,4
4875,167,133.62,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4875,No,Female,Ponytail,Fishnets,Wrestler,None,UFC Ring,3
506,168,133.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/506,No,Male,Hat,Tank Top,Boxing Gloves,Socks,Ring,4
333,169,133.37,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/333,No,Male,Hat,Tank Top,Boxing Gloves,White Boots,Ring,4
1363,170,133.37,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1363,No,Male,Hat,Tank Top,Boxing Gloves,White Boots,Ring,4
197,171,133.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/197,No,Male,Hat,Tank Top,Bandages,Black Boots,Ring,4
2969,172,132.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2969,No,Male,Hat,Tank Top,None,Socks,UFC Ring,3
2860,173,132.81,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2860,No,Male,Hat,Wrestling Trunks,None,White Boots,Gym,3
298,174,132.38,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/298,No,Male,Hat,Wrestling Trunks,Boxing Gloves,Black Boots,Alley,4
2438,175,131.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2438,No,Male,Hat,Tank Top,None,None,Gym,2
1599,176,131.82,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1599,No,Male,Hat,Wrestling Uniform,Bandages,Black Boots,Ring,4
2723,177,131.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2723,No,Male,Hat,Wrestling Uniform,None,Socks,UFC Ring,3
15,178,131.45,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/15,No,Male,Hat,Tank Top,None,Socks,Gym,3
466,179,131.45,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/466,No,Male,Hat,Tank Top,None,Socks,Gym,3
3056,180,131.41,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3056,No,Male,Hat,Tank Top,None,White Boots,Gym,3
5622,181,131.39,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5622,No,Female,Ponytail,Fishnets,Wrestler,Black Boots,Gym,4
2743,182,131.19,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2743,No,Male,Hat,Wrestling Trunks,Weights,Black Boots,UFC Ring,4
1391,183,131.1,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1391,No,Male,Hat,Wrestling Trunks,None,None,Ring,2
248,184,130.95,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/248,No,Male,Hat,Tank Top,Boxing Gloves,Black Boots,UFC Ring,4
3054,185,130.9,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3054,No,Male,Undercut,Muay Thai,Wrestler,Socks,Ring,4
3608,186,130.74,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3608,No,Female,Short Hair,Jacket,Wrestler,Shoes,Beach,4
2612,187,130.73,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2612,No,Male,None,Muay Thai,Wrestler,Black Boots,Beach,3
985,188,130.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/985,No,Male,Hat,Wrestling Trunks,None,Socks,Ring,3
3229,189,130.69,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3229,No,Male,Hat,Wrestling Trunks,None,Socks,Ring,3
1675,190,130.54,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1675,No,Male,Hat,Wrestling Uniform,None,None,Gym,2
249,191,130.09,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/249,No,Male,Hat,Wrestling Uniform,None,White Boots,Gym,3
3119,192,130.09,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3119,No,Male,Long Hair,Tank Top,Wrestler,Socks,Ring,4
3557,193,129.93,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3557,No,Female,Ponytail,Fishnets,Wrestler,None,Ring,3
5842,194,129.89,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5842,No,Female,Pigfalls,Jacket,Wrestler,Black Boots,Alley,4
4213,195,129.68,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4213,No,Female,None,Wrestling Uniform,Wrestler,Pink Long Boots,Ring,3
2567,196,129.63,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2567,No,Male,Hat,Wrestling Uniform,Boxing Gloves,Black Boots,UFC Ring,4
3304,197,129.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3304,No,Male,Hat,Tank Top,Boxing Gloves,Black Boots,Gym,4
894,198,129.27,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/894,No,Male,Short Hair,Tank Top,Wrestler,Black Boots,Dojo,4
984,199,129.25,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/984,No,Male,Hat,Tank Top,None,White Boots,Ring,3
5258,200,129.23,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5258,No,Female,Headband,Black Pants,Wrestler,Long Socks,Ring,4
3280,201,129.12,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3280,No,Male,Mohawk,Muay Thai,Chair,None,Ring,3
465,202,129.06,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/465,No,Male,Long Hair,Wrestling Trunks,Wrestler,Black Boots,Alley,4
5483,203,129.04,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5483,No,Female,Pigfalls,Jacket,Wrestler,None,Gym,3
1726,204,128.66,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1726,No,Male,Hat,Wrestling Trunks,Boxing Gloves,Black Boots,Ring,4
2084,205,128.38,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2084,No,Male,Hat,Wrestling Uniform,None,None,Ring,2
2443,206,128.29,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2443,No,Male,Hat,Wrestling Uniform,None,Black Boots,Beach,3
787,207,127.64,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/787,No,Male,Mohawk,Torn Clothes,Bandages,Socks,Ring,4
3495,208,127.52,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3495,No,Female,None,Fishnets,None,None,Dojo,1
1392,209,127.42,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1392,No,Male,None,Torn Clothes,Chair,Socks,Gym,3
2635,210,126.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2635,No,Male,Hat,Tank Top,None,Black Boots,Alley,3
1570,211,126.72,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1570,No,Male,None,Tank Top,Wrestler,White Boots,Beach,3
714,212,126.7,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/714,No,Male,Hat,Wrestling Trunks,None,Black Boots,Gym,3
2874,213,126.65,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2874,No,Male,None,Muay Thai,None,None,Dojo,1
2151,214,126.6,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2151,No,Male,Mohawk,Tank Top,Chair,Socks,Gym,4
3928,215,126.57,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3928,No,Female,Headband,Wrestling Uniform,Wrestler,Long Boots,Ring,4
3566,216,126.07,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3566,No,Female,Short Hair,Fishnets,Wrestler,Black Boots,Gym,4
3142,217,125.51,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3142,No,Male,Hat,Wrestling Uniform,None,Black Boots,UFC Ring,3
4706,218,124.36,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4706,No,Female,Short Hair,Black Pants,Wrestler,Shoes,Gym,4
6169,219,124.28,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6169,No,Female,Short Hair,Jacket,Wrestler,Shoes,Ring,4
2328,220,124.19,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2328,No,Male,Short Hair,Wrestling Trunks,Wrestler,Socks,Alley,4
1747,221,124.15,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1747,No,Male,Short Hair,Wrestling Trunks,Wrestler,White Boots,Alley,4
1897,222,123.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1897,No,Male,Hat,Wrestling Uniform,None,Black Boots,Gym,3
3107,223,123.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3107,No,Male,Hat,Wrestling Uniform,None,Black Boots,Gym,3
5207,224,123.39,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5207,No,Female,Headband,Jacket,Wrestler,Black Boots,Gym,4
2023,225,123.22,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2023,No,Male,Bandana,Torn Clothes,Tattoo,Socks,Ring,4
3226,226,123.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3226,No,Male,Hat,Tank Top,None,Black Boots,Ring,3
1954,227,123.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1954,No,Male,Undercut,Wrestling Uniform,Wrestler,White Boots,Alley,4
2146,228,123.11,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2146,No,Male,None,Wrestling Uniform,Wrestler,None,Alley,2
4955,229,123.08,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4955,No,Female,Undercut,Wrestling Uniform,Wrestler,Shoes,Ring,4
4525,230,122.76,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4525,No,Female,Short Hair,Jacket,Wrestler,Long Boots,Ring,4
6444,231,122.7,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6444,No,Female,Ponytail,Jacket,Wrestler,None,Gym,3
368,232,122.62,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/368,No,Male,Long Hair,Wrestling Uniform,Wrestler,Black Boots,Ring,4
4038,233,122.4,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4038,No,Female,Undercut,Black Pants,Wrestler,Long Boots,Ring,4
6085,234,122.2,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6085,No,Female,Short Hair,Black Pants,Wrestler,Shoes,Ring,4
2419,235,122.14,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2419,No,Male,Undercut,Wrestling Trunks,Wrestler,White Boots,Ring,4
1286,236,121.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1286,No,Male,Mohawk,Tank Top,Chair,Black Boots,UFC Ring,4
2412,237,121.72,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2412,No,Male,Mohawk,Torn Clothes,Boxing Gloves,White Boots,Ring,4
496,238,121.7,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/496,No,Male,None,Wrestling Trunks,Wrestler,Socks,Ring,3
1519,239,121.7,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1519,No,Male,None,Wrestling Trunks,Wrestler,Socks,Ring,3
2226,240,121.61,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2226,No,Male,Short Hair,Torn Clothes,Chair,Black Boots,Alley,4
4209,241,121.48,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4209,No,Female,Ponytail,Black Pants,Wrestler,Black Boots,Alley,4
67,242,120.85,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/67,No,Male,Bandana,Muay Thai,Tattoo,Bandages,Ring,4
1928,243,120.45,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1928,No,Male,Mohawk,Tank Top,Chair,Black Boots,Gym,4
2615,244,119,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2615,No,Male,Mohawk,Tank Top,Chair,None,Ring,3
2733,245,118.86,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2733,No,Male,Cap,Muay Thai,Chair,White Boots,Beach,4
3975,246,118.77,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3975,No,Female,Short Hair,Wrestling Uniform,Wrestler,None,Beach,3
865,247,118.32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/865,No,Male,Undercut,Tank Top,Wrestler,Black Boots,UFC Ring,4
3145,248,118.32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3145,No,Male,Undercut,Tank Top,Wrestler,Black Boots,UFC Ring,4
2006,249,118.04,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2006,No,Male,Short Hair,Wrestling Trunks,Wrestler,Black Boots,Alley,4
1049,250,117.75,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1049,No,Male,Short Hair,Wrestling Uniform,Wrestler,Socks,Ring,4
48,251,116.96,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/48,No,Male,Cap,Torn Clothes,Tattoo,White Boots,Ring,4
3048,252,116.95,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3048,No,Male,None,Torn Clothes,Tattoo,Shoes,Dojo,3
3071,253,116.93,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3071,No,Male,Bandana,Muay Thai,Chair,None,Alley,3
1838,254,116.53,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1838,No,Male,None,Tank Top,None,None,Dojo,1
1839,255,116.53,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1839,No,Male,None,Tank Top,None,None,Dojo,1
2872,256,116.53,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2872,No,Male,None,Tank Top,None,None,Dojo,1
1353,257,116.31,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1353,No,Male,None,Tank Top,Wrestler,Black Boots,Gym,3
2779,258,116.11,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2779,No,Male,Cap,Muay Thai,Chair,White Boots,Alley,4
2564,259,115.98,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2564,No,Male,None,Torn Clothes,Bandages,Bandages,Ring,3
3038,260,115.18,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3038,No,Male,Mohawk,Torn Clothes,None,Black Boots,UFC Ring,3
1826,261,115.03,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1826,No,Male,Short Hair,Wrestling Trunks,Wrestler,None,Ring,3
2670,262,114.46,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2670,No,Male,Mohawk,Torn Clothes,Weights,Black Boots,Ring,4
1903,263,114.32,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1903,No,Male,Short Hair,Wrestling Trunks,Wrestler,Black Boots,Ring,4
1488,264,114.03,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1488,No,Male,None,Muay Thai,None,None,Alley,1
1548,265,113.8,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1548,No,Male,Cap,Wrestling Trunks,Chair,Shoes,Beach,4
434,266,113.63,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/434,No,Male,Short Hair,Tank Top,Wrestler,None,Ring,3
246,267,112.93,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/246,No,Male,Short Hair,Tank Top,Wrestler,Black Boots,Ring,4
1046,268,112.83,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1046,No,Male,None,Wrestling Uniform,Wrestler,Black Boots,Ring,3
755,269,112.47,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/755,No,Male,None,Muay Thai,None,None,Gym,1
1672,270,112.47,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1672,No,Male,None,Muay Thai,None,None,Gym,1
3406,271,112.4,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3406,No,Female,Double Buns,Fishnets,Wrestling Gloves,Bandages,Ring,4
2498,272,112.39,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2498,No,Male,Cap,Muay Thai,Chair,White Boots,Ring,4
384,273,112.39,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/384,No,Male,Short Hair,Wrestling Uniform,Chair,Bandages,Gym,4
208,274,112.31,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/208,No,Male,Short Hair,Wrestling Uniform,Wrestler,None,Ring,3
1348,275,112.06,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1348,No,Male,Short Hair,Torn Clothes,Tattoo,White Boots,Dojo,4
2524,276,111.64,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2524,No,Male,Long Hair,Torn Clothes,Bandages,Socks,Dojo,4
332,277,111.5,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/332,No,Male,Mohawk,Torn Clothes,None,Black Boots,Ring,3
6369,278,111.44,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/6369,No,Female,Pigfalls,Wrestling Gear,Bat,Long Socks,Dojo,4
2421,279,110.68,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2421,No,Male,Mohawk,Wrestling Trunks,Boxing Gloves,Bandages,Ring,4
1935,280,110.31,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1935,No,Male,None,Muay Thai,None,None,Ring,1
3254,281,110.31,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/3254,No,Male,None,Muay Thai,None,None,Ring,1
274,282,110.28,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/274,No,Male,Mohawk,Wrestling Trunks,None,Bandages,Alley,3
231,283,110.1,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/231,No,Male,None,Torn Clothes,Boxing Gloves,Bandages,Ring,3
4456,284,109.92,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4456,No,Female,Double Buns,Wrestling Gear,Bandages,Long Socks,Gym,4
2372,285,109.24,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2372,No,Male,Cap,Torn Clothes,Bandages,Socks,Alley,4
1844,286,109.15,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1844,No,Male,Cap,Muay Thai,Chair,None,Gym,3
775,287,108.47,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/775,No,Male,Mohawk,Wrestling Trunks,Tattoo,None,Dojo,3
2871,288,108.44,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2871,No,Male,Long Hair,Tank Top,Chair,Socks,Dojo,4
5337,289,108.16,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/5337,No,Female,Pigfalls,Wrestling Gear,Bandages,Pink Long Boots,Dojo,4
265,290,108.1,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/265,No,Male,Cap,Tank Top,Chair,Shoes,Gym,4
4969,291,108.05,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/4969,No,Female,Pigfalls,Wrestling Gear,None,Bandages,Beach,3
2674,292,107.77,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/2674,No,Male,Mohawk,Wrestling Trunks,Tattoo,Black Boots,Dojo,4
1446,293,107.47,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/1446,No,Male,Cap,Wrestling Uniform,Chair,Socks,Beach,4
535,294,106.92,QmSqwxNFMeFtgdCnjBTTixx46Wi6TH9FtQ5jAp98JnAoeR/535,No,Male,Cap,Wrestling Uniform,Tattoo,Bandages,Alley,4
