id,nft_rank,rarity score,img_url,is_one_of_one,base_color,spots,tire_color,window_color,tip_color,lights_color,door_color,wheel_color,background,trait_count
4891,143,147.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4891,No,Yellow,None,None,Purple,None,Yellow,Pink,Pink,Night,4
9231,144,147.28,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9231,No,Rotten,None,Orange,Pink,None,Yellow,Black,Pink,Night,5
3692,145,147.02,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3692,No,Yellow,Three Spots,None,Black,Orange,Pink,Green,Pink,Jungle,6
6712,146,147,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6712,No,Rotten,Single Spot,None,Pink,Green,Cyan,Green,Yellow,Sakura,6
4845,147,146.87,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4845,No,Yellow,Small Spots,None,Pink,Red,Blue,None,Yellow,Sakura,5
1085,148,146.85,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1085,No,Green,Monkey Spot,Cyan,Black,None,Cyan,Green,Red,Jungle,6
7863,149,146.69,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7863,No,Rotten,Magic Spot,White,Red,None,Yellow,Cyan,Red,Jungle,6
1475,150,146.58,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1475,No,Yellow,Banana Spot,Pink,None,Blue,Yellow,Purple,Cyan,Jungle,6
5232,151,146.18,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5232,No,Yellow,Magic Spot,White,Blue,Red,None,Green,Black,Snow,6
4559,152,145.96,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4559,No,Yellow,Magic Spot,None,None,None,Green,Red,None,Jungle,3
7279,153,145.7,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7279,No,Yellow,Monkey Spot,White,Purple,Red,Orange,Black,Red,Jungle,7
1236,154,145.58,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1236,No,Yellow,Monkey Spot,Blue,Blue,Green,Green,Green,Blue,Fall,7
425,155,145.47,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/425,No,Yellow,Big Spot,Red,Blue,Pink,Blue,Red,Cyan,Sunset,7
665,156,145.16,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/665,No,Yellow,Monkey Spot,Green,Green,None,None,Green,Yellow,Fall,5
2697,157,145.12,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2697,No,Green,Small Spots,Red,Blue,Orange,Yellow,Pink,Black,Snow,7
9109,158,145.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9109,No,Rotten,Two Spots,Green,Blue,Pink,Pink,None,None,Jungle,5
3441,159,145.03,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3441,No,Rotten,Monkey Spot,Blue,None,Blue,None,None,Cyan,Jungle,4
2238,160,144.87,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2238,No,Rotten,Monkey Spot,White,None,Cyan,Cyan,Blue,None,Jungle,5
9333,161,144.86,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9333,No,Yellow,None,White,None,Orange,Yellow,Pink,Cyan,Sakura,5
8273,162,144.75,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8273,No,Yellow,Single Spot,None,Red,Pink,Pink,None,Red,Sunset,5
8920,163,144.74,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8920,No,Rotten,None,None,Black,Red,Pink,Purple,Pink,Jungle,5
8955,164,144.73,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8955,No,Rotten,Three Spots,Orange,Green,Blue,Pink,Red,Blue,Sunset,7
4850,165,144.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4850,No,Yellow,Monkey Spot,None,Green,Blue,Yellow,Cyan,Yellow,Jungle,6
8671,166,144.03,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8671,No,Yellow,None,Pink,Black,Red,Yellow,Purple,Pink,Sunset,6
3936,167,144.02,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3936,No,Yellow,Magic Spot,Green,None,Cyan,Cyan,None,Blue,Sunset,5
6078,168,144.01,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6078,No,Yellow,Banana Spot,Pink,None,None,Cyan,Black,Green,Snow,5
4132,169,143.67,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4132,No,Green,Three Spots,Green,Red,Orange,Pink,None,Black,Snow,6
4665,170,143.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4665,No,Yellow,Magic Spot,Cyan,Green,None,Green,Black,Green,Jungle,6
304,171,143.19,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/304,No,Green,Monkey Spot,Cyan,Black,None,Red,Black,Black,Sunset,6
1684,172,143.1,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1684,No,Yellow,Two Spots,Orange,None,None,None,None,None,Sakura,2
8252,173,142.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8252,No,Yellow,Monkey Spot,Orange,None,Red,Cyan,Green,Blue,Jungle,6
3597,174,142.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3597,No,Yellow,Monkey Spot,Red,None,Orange,Green,Blue,Green,Jungle,6
8212,175,142.43,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8212,No,Yellow,Magic Spot,Red,None,Orange,Green,Blue,Black,Fall,6
772,176,142.38,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/772,No,Yellow,Monkey Spot,Cyan,None,Blue,None,Purple,Red,Jungle,5
4831,177,142.35,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4831,No,Yellow,Magic Spot,Orange,Blue,Blue,Yellow,None,Blue,Sunset,6
7267,178,142.34,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7267,No,Yellow,None,None,None,Pink,None,None,Cyan,Jungle,2
9416,179,142.22,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9416,No,Yellow,Monkey Spot,None,Black,Red,Orange,Green,Black,Snow,6
2826,180,142.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2826,No,Yellow,Magic Spot,Red,Black,Red,Yellow,Cyan,Black,Jungle,7
4977,181,142.14,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4977,No,Green,Magic Spot,White,Green,Blue,Yellow,None,Green,Fall,6
6595,182,142.12,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6595,No,Yellow,Small Spots,None,Pink,Green,Orange,Pink,Black,Sunset,6
944,183,141.96,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/944,No,Yellow,Magic Spot,None,Blue,None,Green,Red,None,Jungle,4
7868,184,141.85,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7868,No,Green,Monkey Spot,None,Green,Green,Blue,Green,Black,Fall,6
8245,185,141.77,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8245,No,Yellow,Magic Spot,White,Purple,None,Red,Cyan,Black,Jungle,6
1907,186,141.67,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1907,No,Yellow,Monkey Spot,Green,None,Purple,Cyan,Blue,Blue,Night,6
7025,187,141.56,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7025,No,Yellow,Monkey Spot,None,Green,Orange,Blue,Cyan,None,Sunset,5
5511,188,141.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5511,No,Rotten,Monkey Spot,None,Green,Purple,Blue,Black,Black,Night,6
7464,189,141.38,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7464,No,Yellow,Monkey Spot,Blue,Green,Green,Yellow,Green,Blue,Night,7
671,190,141.27,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/671,No,Rotten,Small Spots,Red,Red,Purple,None,Black,Yellow,Sakura,6
5792,191,141.22,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5792,No,Yellow,Magic Spot,None,None,Orange,Orange,None,Cyan,Fall,4
9450,192,141.19,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9450,No,Yellow,Magic Spot,Blue,None,Green,Cyan,Purple,Blue,Night,6
7341,193,141.14,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7341,No,Yellow,Small Spots,Red,Pink,Green,Red,Red,Yellow,Sunset,7
6562,194,141.12,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6562,No,Green,Small Spots,Blue,Red,Red,Pink,None,Yellow,Sunset,6
73,195,140.91,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/73,No,Rotten,Banana Spot,White,Green,None,Blue,Pink,Red,Sunset,6
1831,196,140.78,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1831,No,Yellow,Single Spot,Blue,Black,Pink,Green,None,Pink,Jungle,6
2870,197,140.73,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2870,No,Green,Magic Spot,None,None,None,Cyan,Purple,Red,Fall,4
5071,198,140.68,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5071,No,Yellow,Monkey Spot,None,Blue,None,Blue,Green,Yellow,Fall,5
6074,199,140.53,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6074,No,Green,None,White,Pink,Orange,Pink,Blue,Black,Jungle,6
4544,200,140.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4544,No,Yellow,Magic Spot,Green,Black,Blue,Orange,Black,None,Night,6
5505,201,140.11,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5505,No,Rotten,Magic Spot,White,None,Orange,Cyan,Blue,Green,Jungle,6
6873,202,139.92,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6873,No,Green,Monkey Spot,None,None,Purple,None,None,Red,Jungle,3
7142,203,139.89,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7142,No,Yellow,Single Spot,None,Blue,Purple,Orange,Pink,Red,Sakura,6
3068,204,139.73,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3068,No,Green,Monkey Spot,Blue,Black,None,Green,Black,Blue,Night,6
3117,205,139.71,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3117,No,Yellow,Monkey Spot,None,Purple,Red,Blue,Green,Black,Jungle,6
7591,206,139.68,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7591,No,Yellow,Magic Spot,Orange,None,Green,Red,None,Blue,Sunset,5
2064,207,139.4,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2064,No,Green,Single Spot,Red,Red,Purple,Pink,Purple,Blue,Jungle,7
6249,208,139.34,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6249,No,Yellow,None,White,Pink,None,Yellow,Pink,Yellow,Sunset,5
1152,209,139.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1152,No,Green,Monkey Spot,Cyan,Blue,None,Yellow,Black,Blue,Jungle,6
2030,210,139.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2030,No,Yellow,Monkey Spot,White,Red,None,Orange,Blue,Black,Fall,6
4273,211,138.98,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4273,No,Yellow,Magic Spot,None,None,None,Orange,Red,Red,Night,4
7039,212,138.71,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7039,No,Yellow,Magic Spot,Green,None,Red,Orange,Blue,Green,Sunset,6
9334,213,138.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9334,No,Yellow,Monkey Spot,None,None,Red,Cyan,None,Black,Snow,4
7592,214,138.53,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7592,No,Green,Magic Spot,None,Green,Red,Green,None,Black,Fall,5
3237,215,138.52,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3237,No,Yellow,Single Spot,Green,Pink,Blue,None,Pink,None,Jungle,5
810,216,138.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/810,No,Green,Magic Spot,None,None,None,Red,None,Red,Sunset,3
455,217,138.37,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/455,No,Yellow,Banana Spot,Pink,Blue,Blue,Orange,Black,Black,Jungle,7
1647,218,138.34,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1647,No,Yellow,Magic Spot,Red,Black,Green,Green,None,Green,Jungle,6
212,219,138.31,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/212,No,Rotten,Three Spots,Red,Pink,Green,Cyan,Purple,Blue,Snow,7
8994,220,138.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8994,No,Green,Magic Spot,None,None,Orange,Green,Blue,Blue,Jungle,5
5892,221,138.18,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5892,No,Yellow,Two Spots,None,Black,Pink,Yellow,Purple,Pink,Jungle,6
2526,222,138.13,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2526,No,Green,None,None,None,None,Pink,None,Black,Fall,2
6802,223,137.92,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6802,No,Rotten,None,Pink,Black,None,Pink,Blue,Blue,Night,5
4299,224,137.77,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4299,No,Yellow,Magic Spot,White,Green,None,None,None,Yellow,Fall,4
3875,225,137.72,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3875,No,Yellow,Magic Spot,White,None,Blue,Yellow,Black,Yellow,Jungle,6
5912,226,137.71,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5912,No,Yellow,Small Spots,None,None,Purple,Pink,Cyan,Yellow,Snow,5
6361,227,137.7,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6361,No,Yellow,Banana Spot,None,Pink,Cyan,Red,Green,Blue,Sunset,6
8992,228,137.53,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8992,No,Yellow,Magic Spot,White,Blue,Orange,Yellow,Black,Green,Jungle,7
8050,229,137.39,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8050,No,Green,Magic Spot,Blue,None,None,Green,None,Black,Fall,4
1101,230,137.31,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1101,No,Yellow,Single Spot,Red,Black,Cyan,Pink,Purple,Yellow,Sunset,7
8064,231,137.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8064,No,Yellow,Banana Spot,Orange,Pink,None,None,None,None,Jungle,3
1131,232,137.28,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1131,No,Yellow,None,White,Pink,Blue,Pink,Blue,Red,Night,6
1124,233,137.19,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1124,No,Rotten,Monkey Spot,Orange,None,None,Yellow,None,Green,Jungle,4
2816,234,137.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2816,No,Yellow,Magic Spot,None,None,Cyan,Blue,Black,Black,Sunset,5
8041,235,137.16,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8041,No,Yellow,Small Spots,Pink,Red,Purple,Yellow,Black,Yellow,Jungle,7
637,236,136.78,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/637,No,Yellow,Magic Spot,None,None,Purple,None,Purple,Blue,Night,4
2515,237,136.76,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2515,No,Rotten,Two Spots,Pink,None,Blue,Yellow,None,Green,Sakura,5
1810,238,136.67,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1810,No,Yellow,Monkey Spot,Cyan,Black,Orange,None,None,None,Jungle,4
4943,239,136.59,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4943,No,Yellow,Two Spots,None,None,Pink,Yellow,Red,Blue,Sakura,5
2653,240,136.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2653,No,Yellow,Monkey Spot,White,None,None,Blue,Blue,Cyan,Jungle,5
344,241,136.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/344,No,Yellow,Magic Spot,White,Green,Orange,None,Purple,Black,Jungle,6
6179,242,136.39,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6179,No,Yellow,Magic Spot,None,Purple,Blue,None,Black,Red,Jungle,5
3305,243,136.34,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3305,No,Yellow,Monkey Spot,Orange,Green,Green,None,None,Blue,Jungle,5
5757,244,136.22,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5757,No,Yellow,Monkey Spot,None,Black,Red,Green,None,Cyan,Jungle,5
314,245,136.09,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/314,No,Yellow,Banana Spot,None,Blue,Red,Red,Pink,Green,Sunset,6
4739,246,135.94,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4739,No,Yellow,Monkey Spot,White,None,None,Yellow,Cyan,Cyan,Jungle,5
3374,247,135.87,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3374,No,Yellow,Monkey Spot,None,None,None,Blue,Cyan,None,Jungle,3
4150,248,135.85,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4150,No,Yellow,None,Red,Black,None,None,None,None,Sakura,2
3980,249,135.76,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3980,No,Yellow,None,None,Purple,None,None,None,Black,Sakura,2
8860,250,135.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8860,No,Yellow,Single Spot,None,None,Blue,Pink,Cyan,Red,Sakura,5
2757,251,135.61,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2757,No,Yellow,Monkey Spot,Cyan,Green,None,Yellow,Black,Red,Sunset,6
6628,252,135.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6628,No,Yellow,Single Spot,Blue,Green,Green,Pink,None,None,Sakura,5
460,253,135.46,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/460,No,Yellow,Monkey Spot,White,Black,Red,None,None,Cyan,Fall,5
3264,254,135.44,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3264,No,Yellow,None,Pink,Red,None,None,None,Yellow,Snow,3
5243,255,135.31,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5243,No,Yellow,Magic Spot,Red,None,None,Red,Blue,Red,Night,5
746,256,135.19,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/746,No,Yellow,Monkey Spot,Orange,Green,None,Yellow,None,None,Jungle,4
4839,257,135.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4839,No,Yellow,Single Spot,Red,Pink,Pink,Blue,None,Black,Jungle,6
5201,258,135.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5201,No,Rotten,Magic Spot,None,Black,Green,Yellow,Cyan,Red,Sunset,6
3425,259,135.14,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3425,No,Yellow,Magic Spot,None,Green,Cyan,None,Blue,Black,Jungle,5
1902,260,135.12,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1902,No,Yellow,Magic Spot,Blue,Blue,None,Blue,Blue,None,Sunset,5
668,261,135.1,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/668,No,Rotten,Banana Spot,None,Blue,Pink,Cyan,None,Green,Fall,5
2342,262,135.04,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2342,No,Yellow,Monkey Spot,Green,Blue,None,Yellow,Cyan,Red,Fall,6
4601,263,135.03,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4601,No,Yellow,Magic Spot,None,Purple,None,Blue,None,Black,Fall,4
7742,264,135,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7742,No,Yellow,Magic Spot,Cyan,None,None,Yellow,Black,Green,Night,5
3804,265,134.91,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3804,No,Rotten,Magic Spot,None,Blue,Orange,Orange,Blue,Black,Jungle,6
5014,266,134.84,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5014,No,Green,None,None,None,None,None,Blue,Blue,Sakura,2
3214,267,134.81,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3214,No,Rotten,Monkey Spot,None,None,Purple,Red,Black,None,Jungle,4
6143,268,134.78,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6143,No,Yellow,Monkey Spot,White,Green,None,None,Red,Blue,Jungle,5
388,269,134.65,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/388,No,Rotten,Two Spots,White,Pink,None,Red,Pink,Black,Jungle,6
2833,270,134.62,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2833,No,Yellow,None,None,Blue,Purple,Yellow,None,Pink,Sakura,4
5265,271,134.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5265,No,Green,Magic Spot,White,Blue,None,Yellow,Blue,Green,Jungle,6
5735,272,134.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5735,No,Rotten,Magic Spot,Cyan,None,None,None,Black,Black,Jungle,4
494,273,134.44,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/494,No,Yellow,Monkey Spot,None,Green,None,Red,None,None,Night,3
3803,274,134.37,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3803,No,Yellow,None,None,Green,None,None,None,Pink,Jungle,2
2934,275,134.35,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2934,No,Yellow,Two Spots,White,Green,None,Orange,Pink,Black,Sakura,6
2386,276,134.35,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2386,No,Yellow,Banana Spot,None,Green,Green,Orange,Pink,Red,Fall,6
6340,277,134.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6340,No,Rotten,Two Spots,Cyan,None,Cyan,Yellow,Pink,Cyan,Sunset,6
6664,278,134.28,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6664,No,Yellow,Monkey Spot,Green,Black,None,Blue,Purple,Black,Jungle,6
9415,279,134.25,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9415,No,Yellow,Monkey Spot,None,Red,None,Cyan,Blue,Black,Jungle,5
5544,280,134.23,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5544,No,Rotten,Three Spots,Pink,Green,Blue,Blue,Red,Black,Sunset,7
2633,281,134.15,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2633,No,Green,Two Spots,Orange,None,Green,Yellow,Red,Yellow,Sakura,6
1584,282,133.95,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1584,No,Rotten,Magic Spot,None,None,Purple,Yellow,Black,Green,Fall,5
2135,283,133.75,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2135,No,Yellow,Two Spots,None,Pink,Blue,Yellow,Pink,None,Sunset,5
3221,284,133.74,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3221,No,Green,Big Spot,Red,Pink,Cyan,Cyan,Cyan,None,Fall,6
6423,285,133.62,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6423,No,Green,None,Red,Purple,None,None,Pink,Blue,Snow,4
